year	month	day	hour	min	sec	rloc	lat	lon	depth	age	nsta	rms	mag
2021	7	8	20	5	24.4	L	12.176	-67.593	15.1	FUN	3	0.0	2.3
2021	7	9	3	40	35.9	R	7.076	-73.564	0.0	FUN	4	0.6	2.4
2021	7	9	8	12	5.3	L	10.579	-62.185	113.3	FUN	3	0.5	3.2
2021	7	9	8	40	39.0	L	9.885	-69.689	5.0	FUN	6	0.5	2.7
2021	7	9	16	48	9.1	R	10.469	-61.67	31.9	FUN	3	0.5	2.7
2021	7	9	18	14	7.3	R	6.93	-73.18	138.0	FUN	4	0.5	3.3
2021	7	10	1	1	39.2	R	7.031	-73.426	0.0	FUN	3	0.2	2.7
2021	7	10	3	8	45.4	L	8.924	-71.155	5.0	FUN	8	0.5	2.7
2021	7	10	10	52	8.1	R	12.67	-59.495	62.8	FUN	9	0.5	4.1
2021	7	10	16	39	16.5	L	9.84	-69.702	15.0	FUN	3	0.3	2.1
2021	7	10	22	16	47.8	R	7.003	-73.494	15.0	FUN	3	0.2	2.9
2021	7	10	23	25	7.3	L	10.407	-68.601	9.2	FUN	3	0.2	1.8
2021	7	10	23	38	0.0	R	6.813	-73.116	159.7	FUN	10	0.5	4.1
2021	7	11	1	17	56.5	L	9.121	-69.85	5.7	FUN	6	0.4	3.0
2021	7	11	13	26	12.4	R	7.054	-73.481	1.0	FUN	3	0.0	2.7
2021	7	11	14	4	59.8	R	7.049	-73.43	0.0	FUN	3	0.4	3.4
2021	7	11	18	26	10.1	R	6.784	-73.193	168.3	FUN	13	0.4	4.1
2021	7	11	19	44	21.5	R	7.034	-73.462	0.0	FUN	3	0.5	2.7
2021	7	11	23	44	36.5	R	7.058	-73.544	0.0	FUN	3	0.4	2.6
2021	7	12	9	28	27.8	R	6.738	-73.146	173.9	FUN	11	0.4	3.8
2021	7	12	17	30	51.6	R	9.758	-73.729	0.0	FUN	5	0.3	2.4
2021	7	12	18	39	54.5	L	9.761	-69.699	15.6	FUN	3	0.5	2.3
2021	7	12	21	12	42.1	L	8.228	-68.162	35.6	FUN	5	0.4	2.4
2021	7	12	23	8	10.0	R	10.23	-60.464	22.4	FUN	8	0.3	4.1
2021	7	13	5	0	17.6	L	10.192	-67.431	5.0	FUN	5	0.4	2.4
2021	7	13	18	54	48.2	L	7.839	-72.369	5.5	FUN	13	0.5	3.8
2021	7	13	18	54	47.8	L	7.748	-72.313	5.0	FUN	13	0.5	4.1
2021	7	13	19	41	15.1	L	10.524	-62.609	35.3	FUN	3	0.4	3.1
2021	7	13	21	12	27.0	L	10.104	-72.264	120.4	FUN	4	0.2	3.4
2021	7	13	22	26	15.8	L	10.506	-62.872	24.6	FUN	4	0.2	2.6
2021	7	13	23	0	1.6	L	10.167	-69.022	6.2	FUN	4	0.3	1.9
2021	7	14	6	0	34.2	L	9.866	-71.519	3.9	FUN	9	0.2	3.3
2021	7	14	6	45	50.4	R	7.098	-73.094	154.3	FUN	7	0.4	4.0
2021	7	14	20	37	56.8	R	7.057	-73.424	0.1	FUN	3	0.5	2.9
2021	7	15	0	59	43.3	R	6.998	-73.517	5.0	FUN	3	0.4	2.6
2021	7	15	4	46	59.0	L	10.501	-67.084	5.0	FUN	5	0.5	2.6
2021	7	15	8	57	19.0	L	9.056	-69.694	5.0	FUN	8	0.4	3.0
2021	7	15	10	18	3.1	L	9.765	-69.567	5.0	FUN	3	0.5	2.4
2021	7	15	17	30	36.7	R	8.699	-73.128	130.4	FUN	3	0.3	2.4
2021	7	16	3	6	11.1	L	8.679	-62.378	30.6	FUN	6	0.3	2.9
2021	7	16	6	58	17.4	L	11.986	-70.9	32.5	FUN	4	0.1	2.3
2021	7	16	7	29	16.1	R	6.16	-71.63	16.1	FUN	4	0.3	2.5
2021	7	16	9	26	18.8	L	8.796	-70.618	6.4	FUN	14	0.4	4.0
2021	7	16	14	51	8.1	R	7.057	-73.418	2.5	FUN	3	0.0	3.0
2021	7	16	15	20	55.4	L	10.237	-67.409	30.8	FUN	3	0.3	1.7
2021	7	16	16	10	43.8	L	10.259	-67.525	9.5	FUN	3	0.1	1.9
2021	7	16	20	28	50.8	R	7.345	-73.747	31.1	FUN	5	0.5	3.2
2021	7	16	22	52	49.5	R	7.01	-73.408	5.8	FUN	3	0.1	2.5
2021	7	16	23	9	15.0	L	10.739	-62.009	35.0	FUN	3	0.2	3.3
2021	7	17	5	50	22.0	L	10.268	-67.524	5.0	FUN	4	0.3	2.0
2021	7	17	7	33	48.5	R	7.064	-73.467	5.6	FUN	3	0.4	2.7
2021	7	17	9	29	21.8	R	10.663	-62.459	30.0	FUN	6	0.4	3.3
2021	7	17	13	18	40.7	R	7.778	-73.083	111.5	FUN	3	0.4	3.7
2021	7	17	14	20	21.5	L	7.47	-72.497	116.9	FUN	3	0.5	3.0
2021	7	17	15	47	36.3	L	9.489	-70.192	5.0	FUN	3	0.2	2.4
2021	7	17	20	49	24.0	L	10.441	-71.108	10.5	FUN	8	0.4	3.6
2021	7	18	1	28	9.8	L	9.67	-69.338	0.8	FUN	5	0.2	2.5
2021	7	18	2	57	9.9	L	9.697	-68.692	5.0	FUN	4	0.5	1.9
2021	7	18	4	47	8.2	L	11.515	-67.359	8.6	FUN	5	0.4	2.9
2021	7	18	4	48	19.4	L	11.354	-67.315	6.7	FUN	4	0.4	2.3
2021	7	18	5	5	41.1	L	10.556	-69.176	4.3	FUN	4	0.3	2.0
2021	7	18	12	56	26.4	L	10.397	-71.192	8.5	FUN	6	0.4	2.4
2021	7	18	16	53	56.3	L	9.575	-71.379	16.3	FUN	5	0.4	3.0
2021	7	18	16	53	43.7	L	10.401	-71.151	6.5	FUN	6	0.3	2.8
2021	7	19	2	33	29.8	L	10.629	-67.412	1.8	FUN	6	0.3	2.3
2021	7	19	2	34	55.9	L	10.642	-67.413	9.0	FUN	6	0.3	2.2
2021	7	19	2	44	52.5	L	10.684	-67.4	9.0	FUN	6	0.5	2.5
2021	7	19	6	18	35.8	R	11.717	-61.188	61.7	FUN	4	0.2	3.4
2021	7	19	13	23	13.1	R	7.061	-73.441	0.0	FUN	3	0.3	3.1
2021	7	19	15	29	59.4	R	6.801	-73.129	164.4	FUN	14	0.4	4.4
2021	7	19	20	38	14.9	R	6.792	-73.164	170.2	FUN	14	0.4	3.9
2021	7	19	21	48	0.7	L	10.061	-68.23	9.9	FUN	4	0.4	1.4
2021	7	20	5	51	50.7	L	10.53	-63.396	35.4	FUN	6	0.4	3.2
2021	7	20	14	52	48.8	R	7.01	-73.47	0.0	FUN	3	0.1	2.8
2021	7	20	19	5	19.1	R	7.051	-73.419	0.0	FUN	3	0.5	3.6
2021	7	20	19	13	51.2	L	10.766	-65.053	29.0	FUN	5	0.4	2.9
2021	7	21	5	44	39.0	R	11.277	-73.373	31.8	FUN	3	0.1	2.9
2021	7	21	15	36	53.8	L	9.655	-69.494	1.5	FUN	6	0.3	2.6
2021	7	21	16	31	49.0	L	10.179	-67.553	20.7	FUN	3	0.2	1.8
2021	7	21	16	32	58.9	L	10.131	-67.608	23.0	FUN	5	0.3	1.9
2021	7	21	16	44	15.0	R	6.802	-73.159	157.5	FUN	10	0.6	4.2
2021	7	21	22	0	30.6	L	10.276	-67.836	1.6	FUN	5	0.3	2.0
2021	7	21	22	50	6.8	R	7.052	-73.434	3.4	FUN	4	0.4	2.7
2021	7	22	5	42	44.2	R	6.463	-73.763	22.8	FUN	3	0.3	2.4
2021	7	22	11	15	12.1	R	7.027	-73.369	0.0	FUN	4	0.5	6.6
2021	7	22	16	38	55.9	R	11.302	-73.145	14.8	FUN	3	0.4	2.8
2021	7	22	18	24	41.5	R	7.115	-73.239	75.7	FUN	5	0.5	3.2
2021	7	23	7	18	18.6	L	10.928	-62.3	15.0	FUN	12	0.5	3.9
2021	7	23	16	4	33.0	L	10.493	-68.076	1.0	FUN	5	0.3	2.0
2021	7	23	18	29	50.2	R	5.405	-72.633	7.7	FUN	5	0.3	3.3
2021	7	23	19	28	23.2	L	10.997	-62.278	65.3	FUN	4	0.3	3.1
2021	7	23	22	45	3.7	L	10.473	-68.42	9.7	FUN	4	0.2	1.9
2021	7	24	3	4	36.9	R	13.144	-63.738	28.0	FUN	5	0.2	3.8
2021	7	24	3	27	50.1	L	10.437	-71.105	0.6	FUN	6	0.2	2.4
2021	7	24	4	42	40.0	L	10.41	-71.065	10.6	FUN	4	0.2	2.1
2021	7	24	14	2	46.8	L	10.314	-68.149	5.0	FUN	5	0.4	2.4
2021	7	25	3	16	18.3	R	5.899	-73.629	86.5	FUN	3	0.2	3.1
2021	7	25	5	44	54.2	R	5.733	-72.935	0.0	FUN	3	0.1	3.1
2021	7	25	21	24	51.2	R	7.608	-72.446	0.0	FUN	11	0.3	3.3
2021	7	25	22	54	5.9	R	7.127	-73.391	35.7	FUN	3	0.3	3.1
2021	7	25	23	14	8.9	L	6.575	-69.601	35.2	FUN	5	0.3	2.4
2021	7	26	7	17	46.0	R	7.092	-73.32	0.2	FUN	3	0.2	2.5
2021	7	26	9	55	16.2	R	7.689	-73.523	6.3	FUN	4	0.4	3.2
2021	7	26	11	31	35.1	L	10.18	-62.672	11.4	FUN	5	0.4	2.4
2021	7	26	14	50	13.6	R	5.864	-73.081	5.0	FUN	12	0.5	4.1
2021	7	26	17	0	51.5	L	10.907	-67.698	5.0	FUN	3	0.4	1.9
2021	7	26	22	54	24.7	R	6.765	-73.695	9.4	FUN	3	0.4	3.1
2021	7	27	11	2	44.1	L	6.829	-73.109	157.3	FUN	10	0.5	4.0
2021	7	27	12	1	32.7	R	6.887	-73.123	135.1	FUN	5	0.4	3.0
2021	7	27	14	35	7.9	L	9.74	-69.724	10.8	FUN	5	0.5	2.5
2021	7	27	17	51	29.0	R	6.856	-72.186	18.3	FUN	12	0.4	4.3
2021	7	27	18	50	35.5	L	9.593	-72.811	2.9	FUN	6	0.4	2.9
2021	7	28	6	2	55.4	R	5.354	-72.56	19.0	FUN	5	0.6	3.1
2021	7	28	7	48	26.6	L	10.86	-62.336	26.2	FUN	4	0.3	3.2
2021	7	28	11	38	36.1	R	7.194	-72.96	181.0	FUN	10	0.4	4.2
2021	7	28	17	15	6.0	R	13.974	-60.611	5.0	FUN	4	0.4	3.3
2021	7	28	19	14	51.8	R	5.745	-72.646	5.0	FUN	8	0.5	3.4
2021	7	29	6	18	57.6	R	9.973	-69.751	3.2	FUN	7	0.5	2.2
2021	7	29	10	0	24.4	L	10.383	-65.569	3.0	FUN	3	0.1	2.2
2021	7	29	12	57	59.6	R	7.061	-73.426	0.0	FUN	4	0.5	3.3
2021	7	30	5	51	7.2	R	9.707	-73.435	9.0	FUN	6	0.3	2.8
2021	7	30	10	24	56.6	R	11.883	-72.551	27.0	FUN	11	0.4	4.0
2021	7	31	0	48	55.7	R	7.031	-72.753	5.0	FUN	4	0.4	4.1
2021	7	31	6	39	5.2	L	10.469	-71.123	0.3	FUN	5	0.3	2.3
2021	8	1	3	0	6.2	L	9.048	-70.944	5.0	FUN	6	0.4	2.8
2021	8	1	10	16	41.2	L	10.933	-70.486	5.0	FUN	6	0.5	2.9
2021	8	2	6	22	48.9	L	8.598	-65.404	5.0	FUN	6	0.6	3.1
2021	8	2	10	39	10.0	L	7.283	-72.051	1.3	FUN	10	0.4	3.8
2021	8	3	3	50	53.6	R	6.81	-73.098	154.8	FUN	10	0.4	3.5
2021	8	3	17	32	42.4	R	9.798	-73.562	0.1	FUN	4	0.1	3.2
2021	8	4	0	10	0.8	R	7.027	-73.355	5.0	FUN	4	0.4	2.6
2021	8	4	17	22	46.2	D	9.504	-73.525	5.0	FUN	3	0.6	3.4
2021	8	4	20	20	50.6	R	7.028	-73.356	5.0	FUN	3	0.7	2.6
2021	8	5	0	44	30.1	R	6.857	-73.13	162.7	FUN	9	0.6	3.4
2021	8	5	1	51	4.9	R	11.033	-73.601	25.2	FUN	3	0.2	2.8
2021	8	5	2	7	33.9	R	7.008	-73.399	5.0	FUN	3	0.8	2.8
2021	8	5	6	50	31.7	R	7.206	-73.409	1.2	FUN	4	0.3	2.6
2021	8	5	7	20	42.8	L	9.069	-70.395	35.7	FUN	6	0.4	3.1
2021	8	6	4	1	48.1	R	7.077	-73.415	0.5	FUN	5	0.2	3.0
2021	8	6	5	34	38.2	L	8.464	-71.458	2.6	FUN	9	0.2	2.9
2021	8	6	11	15	44.8	R	6.93	-73.11	162.4	FUN	6	0.5	3.4
2021	8	6	20	22	39.0	R	5.611	-71.93	29.7	FUN	3	0.2	2.6
2021	8	6	21	44	55.1	R	7.256	-72.917	17.7	FUN	4	0.1	2.7
2021	8	7	9	10	52.3	D	7.039	-73.146	162.6	FUN	5	0.4	2.7
2021	8	7	11	53	3.7	L	10.392	-62.265	5.0	FUN	4	0.5	3.4
2021	8	9	1	45	57.5	R	7.218	-73.99	29.0	FUN	3	0.3	2.9
2021	8	9	11	47	5.8	R	6.977	-73.167	145.6	FUN	8	0.6	3.8
2021	8	9	18	17	30.7	R	6.936	-73.083	139.4	FUN	5	0.7	2.8
2021	8	9	21	12	6.0	R	6.792	-73.026	136.0	FUN	3	0.1	2.8
2021	8	9	22	50	23.5	R	6.825	-73.069	158.3	FUN	9	0.3	3.9
2021	8	10	7	5	31.3	R	6.85	-73.127	142.9	FUN	5	0.4	3.0
2021	8	10	19	49	21.6	L	10.285	-69.538	17.4	FUN	3	0.3	2.5
2021	8	10	21	57	12.5	R	7.2	-73.904	18.1	FUN	3	0.2	2.9
2021	8	11	2	23	30.9	L	10.746	-69.366	14.0	FUN	4	0.4	2.3
2021	8	11	2	44	20.5	L	9.676	-69.16	21.7	FUN	3	0.4	2.1
2021	8	11	3	30	15.1	L	9.698	-68.137	23.0	FUN	4	0.4	2.2
2021	8	11	7	24	52.2	R	7.077	-73.374	14.0	FUN	5	0.5	2.9
2021	8	11	20	27	43.2	L	9.788	-70.127	5.0	FUN	5	0.4	3.4
2021	8	12	0	54	4.9	R	7.044	-73.395	6.2	FUN	5	0.5	3.5
2021	8	12	6	19	23.1	L	9.963	-69.637	5.0	FUN	3	0.6	2.6
2021	8	12	12	8	32.6	R	5.457	-73.977	114.7	FUN	9	0.4	4.3
2021	8	12	17	38	28.9	R	9.733	-73.563	11.0	FUN	5	0.4	2.4
2021	8	13	1	55	50.2	R	7.031	-73.358	6.4	FUN	4	0.3	2.3
2021	8	13	2	33	51.1	L	10.891	-62.254	35.8	FUN	9	0.5	3.9
2021	8	13	3	23	11.7	R	5.634	-73.747	125.5	FUN	7	0.2	2.8
2021	8	13	3	41	38.3	R	7.464	-73.164	149.6	FUN	10	0.4	3.2
2021	8	13	5	4	3.1	R	8.693	-73.403	27.5	FUN	4	0.4	2.1
2021	8	13	6	40	23.9	R	6.843	-73.114	156.9	FUN	9	0.4	3.0
2021	8	13	7	4	11.6	R	7.022	-73.376	0.0	FUN	5	0.5	2.8
2021	8	13	8	59	2.3	R	6.931	-73.293	114.5	FUN	6	0.5	2.8
2021	8	13	20	7	5.8	R	7.101	-73.283	14.0	FUN	6	0.5	4.1
2021	8	14	11	21	29.0	L	10.366	-67.319	9.9	FUN	3	0.2	2.3
2021	8	14	12	15	10.6	R	7.019	-73.418	5.0	FUN	3	0.5	3.0
2021	8	14	13	59	52.9	L	11.01	-62.505	33.3	FUN	4	0.4	3.5
2021	8	14	19	26	23.8	L	7.516	-72.186	1.2	FUN	9	0.3	3.2
2021	8	15	15	12	26.8	R	7.034	-73.5	5.0	FUN	4	0.5	2.5
2021	8	15	18	40	28.7	L	9.683	-69.165	2.3	FUN	4	0.5	2.6
2021	8	16	7	56	19.5	R	9.912	-73.738	3.5	FUN	3	0.0	3.0
2021	8	16	10	43	49.7	R	10.381	-72.954	34.8	FUN	4	0.4	2.8
2021	8	16	11	57	25.4	R	7.168	-73.236	8.8	FUN	3	0.4	2.9
2021	8	16	14	30	25.3	R	7.045	-73.562	17.7	FUN	3	0.3	2.6
2021	8	18	2	16	7.3	L	10.517	-62.95	1.5	FUN	5	0.1	2.6
2021	8	18	5	24	48.3	L	8.395	-70.506	1.4	FUN	6	0.2	2.5
2021	8	19	15	10	25.5	L	9.76	-67.278	13.3	FUN	4	0.4	2.1
2021	8	20	3	15	17.3	L	9.737	-69.664	5.0	FUN	3	0.5	2.3
2021	8	20	5	4	23.0	R	6.787	-73.153	167.3	FUN	4	0.2	3.0
2021	8	20	5	37	31.6	L	9.698	-69.214	5.0	FUN	4	0.5	2.7
2021	8	20	8	35	30.0	R	6.849	-73.093	157.7	FUN	5	0.6	3.1
2021	8	20	8	59	8.6	R	6.898	-73.11	143.7	FUN	5	0.5	3.3
2021	8	20	10	13	2.4	L	10.469	-65.395	12.1	FUN	4	0.1	2.6
2021	8	20	18	23	3.2	R	10.759	-73.198	5.0	FUN	5	0.2	2.9
2021	8	20	19	30	22.0	R	6.792	-73.12	159.8	FUN	7	0.3	3.1
2021	8	20	21	12	45.5	R	6.792	-73.115	158.3	FUN	8	0.4	3.2
2021	8	20	22	38	20.7	R	7.06	-73.489	3.1	FUN	4	0.3	2.8
2021	8	20	22	38	35.8	L	10.407	-71.119	19.5	FUN	6	0.4	3.1
2021	8	21	3	11	52.2	L	9.605	-67.132	18.3	FUN	3	0.4	1.8
2021	8	21	6	35	45.4	R	6.792	-73.092	167.5	FUN	8	0.6	3.4
2021	8	21	16	13	4.2	R	6.958	-73.138	127.4	FUN	5	0.6	2.5
2021	8	22	6	38	58.1	R	10.462	-70.905	5.0	FUN	4	0.5	2.2
2021	8	22	7	23	53.3	L	10.476	-71.117	24.4	FUN	8	0.5	3.4
2021	8	22	8	1	27.0	L	10.45	-71.146	9.6	FUN	4	0.3	2.6
2021	8	22	8	4	45.8	L	10.489	-71.162	6.7	FUN	4	0.3	2.5
2021	8	22	11	23	9.5	L	10.512	-71.121	7.0	FUN	8	0.5	4.0
2021	8	22	12	59	29.1	R	7.043	-73.442	2.2	FUN	4	0.5	3.0
2021	8	22	19	2	16.2	R	7.036	-73.304	13.8	FUN	3	0.5	3.1
2021	8	23	13	52	50.8	R	7.069	-73.49	0.1	FUN	5	0.5	3.1
2021	8	23	16	0	17.3	R	11.284	-61.776	41.5	FUN	7	0.3	4.0
2021	8	24	1	21	52.1	R	6.678	-73.319	81.7	FUN	4	0.4	3.7
2021	8	24	5	24	8.3	L	9.272	-69.964	5.0	FUN	4	0.5	2.9
2021	8	24	6	8	46.8	L	9.165	-70.385	35.3	FUN	4	0.2	2.9
2021	8	25	1	24	1.4	R	7.074	-73.333	4.0	FUN	3	0.4	1.8
2021	8	25	17	24	21.7	R	9.652	-73.587	2.4	FUN	5	0.3	2.9
2021	8	25	19	50	8.7	R	7.118	-73.943	36.5	FUN	4	0.6	2.5
2021	8	25	23	5	50.5	R	7.054	-73.451	5.0	FUN	4	0.5	2.8
2021	8	26	1	40	51.8	L	9.623	-69.311	1.9	FUN	12	0.5	4.6
2021	8	26	2	11	41.7	R	8.683	-73.552	19.8	FUN	6	0.5	3.0
2021	8	26	2	30	52.8	L	10.215	-69.219	8.7	FUN	4	0.5	2.0
2021	8	26	3	4	17.2	L	9.69	-69.428	3.6	FUN	3	0.3	2.2
2021	8	26	8	4	2.4	R	9.282	-73.539	18.2	FUN	7	0.4	3.0
2021	8	26	16	49	58.2	R	7.207	-73.104	12.6	FUN	5	0.4	3.3
2021	8	26	22	19	0.1	L	10.48	-62.291	5.0	FUN	4	0.3	3.2
2021	8	27	4	6	32.8	R	6.846	-73.128	154.8	FUN	10	0.5	3.8
2021	8	27	10	9	53.4	R	7.019	-73.349	5.0	FUN	3	0.4	2.5
2021	8	27	15	6	54.9	R	6.01	-73.757	110.8	FUN	8	0.5	3.5
2021	8	28	7	50	50.0	R	7.062	-73.41	0.0	FUN	5	0.4	3.5
2021	8	28	12	37	23.6	R	6.827	-73.095	154.3	FUN	12	0.5	4.5
2021	8	28	12	54	30.8	R	7.041	-73.42	0.1	FUN	5	0.3	3.0
2021	8	28	22	26	27.1	R	7.115	-73.467	5.2	FUN	4	0.3	2.7
2021	8	29	8	38	2.8	R	10.359	-60.526	9.9	FUN	5	0.4	3.7
2021	8	29	16	34	38.2	L	9.735	-69.405	5.0	FUN	4	0.7	2.8
2021	8	30	16	16	44.9	L	10.668	-62.343	69.9	FUN	15	0.5	4.9
2021	8	30	19	45	54.8	R	7.055	-73.546	4.1	FUN	3	0.3	2.7
2021	8	30	21	12	6.6	L	9.886	-69.185	5.0	FUN	4	0.2	2.6
2021	8	31	8	26	33.2	L	11.118	-62.286	23.3	FUN	7	0.4	4.2
2021	8	31	12	34	30.9	R	7.031	-73.35	5.0	FUN	3	0.3	2.8
2021	8	31	19	24	21.4	L	10.745	-71.515	9.0	FUN	10	0.5	3.6
2021	8	31	21	27	59.5	R	7.037	-73.534	2.4	FUN	3	0.4	3.3
2021	9	1	0	3	41.1	L	11.571	-70.306	35.1	FUN	6	0.4	2.8
2021	9	1	3	4	0.0	R	6.592	-73.517	117.8	FUN	7	0.4	2.9
2021	9	1	10	23	13.0	R	6.869	-73.091	149.9	FUN	8	0.5	3.5
2021	9	1	11	39	11.4	L	10.165	-64.914	8.2	FUN	5	0.3	3.1
2021	9	1	17	1	59.0	L	8.644	-71.243	1.2	FUN	10	0.4	3.5
2021	9	1	19	36	35.8	L	13.358	-62.278	34.5	FUN	3	0.2	2.8
2021	9	2	5	13	3.0	L	11.038	-62.252	22.8	FUN	3	0.3	2.9
2021	9	2	15	35	17.4	R	5.443	-73.719	159.0	FUN	4	0.5	3.6
2021	9	2	20	3	34.6	L	9.012	-64.373	18.7	FUN	4	0.3	3.3
2021	9	3	19	23	31.5	L	11.361	-71.274	5.6	FUN	5	0.4	3.0
2021	9	3	20	52	56.2	R	10.337	-73.278	117.0	FUN	6	0.3	3.4
2021	9	4	9	57	2.5	R	12.022	-59.616	13.0	FUN	6	0.3	3.3
2021	9	5	17	24	39.3	R	9.525	-73.554	5.0	FUN	4	0.5	3.1
2021	9	5	17	27	49.9	R	9.811	-73.551	5.0	FUN	5	0.4	2.9
2021	9	5	17	33	24.9	R	5.44	-73.826	149.1	FUN	4	0.5	3.2
2021	9	5	17	52	46.9	R	7.016	-73.331	5.0	FUN	3	0.5	2.2
2021	9	5	23	11	36.5	L	8.423	-72.094	5.0	FUN	4	0.4	3.2
2021	9	6	4	53	21.4	R	7.034	-73.405	5.0	FUN	5	0.5	2.7
2021	9	6	11	9	6.2	R	6.641	-72.951	15.9	FUN	4	0.4	3.2
2021	9	6	23	49	10.4	R	7.034	-73.406	0.0	FUN	4	0.5	2.5
2021	9	7	1	8	13.9	L	9.941	-70.921	5.0	FUN	3	0.6	2.6
2021	9	7	5	15	12.4	R	6.786	-73.111	166.7	FUN	9	0.5	4.2
2021	9	7	6	13	55.0	R	6.81	-73.14	161.4	FUN	13	0.6	4.4
2021	9	7	7	48	51.8	R	11.508	-72.316	13.3	FUN	9	0.4	3.4
2021	9	8	0	24	20.2	R	10.501	-61.726	57.4	FUN	4	0.3	3.2
2021	9	8	7	43	21.6	L	8.117	-73.487	5.0	FUN	4	0.3	2.4
2021	9	8	11	21	13.5	R	7.04	-73.434	5.0	FUN	4	0.5	2.6
2021	9	8	14	1	35.5	R	7.057	-73.38	11.4	FUN	3	0.4	3.0
2021	9	8	15	15	50.2	L	7.709	-72.075	5.0	FUN	3	0.5	3.1
2021	9	9	2	33	7.6	L	9.879	-68.226	8.6	FUN	7	0.5	2.8
2021	9	9	2	39	28.5	L	9.957	-68.241	9.0	FUN	7	0.6	3.0
2021	9	9	3	22	53.5	R	7.067	-73.319	13.9	FUN	5	0.4	3.0
2021	9	10	8	6	52.9	R	7.052	-73.38	0.0	FUN	3	0.4	2.4
2021	9	10	17	14	8.2	R	9.873	-73.023	148.1	FUN	9	0.4	3.8
2021	9	11	7	45	9.0	L	10.876	-62.306	25.2	FUN	7	0.4	3.9
2021	9	11	11	13	48.7	L	9.678	-71.734	24.4	FUN	5	0.3	3.0
2021	9	11	23	44	17.1	R	7.046	-73.366	5.0	FUN	4	0.6	3.1
2021	9	12	2	36	53.7	R	6.164	-73.943	5.0	FUN	5	0.3	3.4
2021	9	12	11	49	34.7	L	9.836	-70.594	29.5	FUN	9	0.4	3.5
2021	9	12	21	38	21.5	L	11.792	-69.726	26.6	FUN	4	0.5	2.7
2021	9	13	1	29	2.4	R	10.131	-73.254	132.8	FUN	4	0.3	2.8
2021	9	13	1	32	18.0	R	9.328	-73.215	141.5	FUN	4	0.4	2.5
2021	9	13	3	53	40.4	R	7.561	-72.483	5.0	FUN	4	0.5	2.5
2021	9	13	8	29	38.6	R	6.416	-72.559	3.9	FUN	3	0.5	2.8
2021	9	13	17	25	47.2	L	9.179	-73.514	5.0	FUN	3	0.3	2.3
2021	9	14	13	44	31.6	R	7.035	-73.27	22.2	FUN	4	0.4	2.7
2021	9	14	17	32	52.4	R	9.846	-73.586	22.3	FUN	3	0.2	2.9
2021	9	15	4	31	48.1	R	11.475	-72.257	10.8	FUN	4	0.2	3.2
2021	9	15	5	3	50.7	L	8.109	-72.08	5.0	FUN	4	0.6	2.8
2021	9	15	9	26	58.2	R	6.977	-73.37	23.3	FUN	4	0.4	2.7
2021	9	15	11	59	3.5	R	7.004	-73.388	2.2	FUN	3	0.2	2.8
2021	9	15	14	24	19.7	R	11.221	-61.058	29.4	FUN	4	0.3	3.3
2021	9	15	15	23	22.2	R	6.136	-73.849	25.7	FUN	6	0.4	3.4
2021	9	15	18	45	55.4	L	10.935	-69.486	8.3	FUN	3	0.1	2.0
2021	9	15	19	44	17.5	L	11.443	-69.073	5.0	FUN	3	0.5	2.0
2021	9	16	6	17	14.9	L	10.877	-62.404	35.6	FUN	3	0.1	2.6
2021	9	16	7	54	56.4	L	11.307	-62.294	7.1	FUN	4	0.2	2.3
2021	9	17	1	18	12.4	L	7.712	-72.131	5.0	FUN	5	0.3	2.1
2021	9	17	2	54	19.6	R	7.281	-72.664	35.1	FUN	3	0.3	2.9
2021	9	17	7	34	7.7	R	7.043	-73.492	5.0	FUN	6	0.4	3.2
2021	9	17	14	2	3.4	R	7.116	-73.176	5.0	FUN	4	0.4	2.9
2021	9	17	16	36	58.2	R	7.109	-73.211	21.7	FUN	4	0.4	3.0
2021	9	17	17	39	24.6	R	7.023	-73.436	5.0	FUN	4	0.5	2.9
2021	9	17	20	39	6.2	L	9.53	-63.62	5.0	FUN	5	0.4	3.3
2021	9	18	3	51	9.7	R	7.01	-73.421	5.0	FUN	4	0.4	2.7
2021	9	18	5	59	29.2	R	7.026	-73.357	5.0	FUN	4	0.3	3.1
2021	9	18	10	23	29.1	R	7.026	-73.39	13.4	FUN	5	0.5	3.4
2021	9	18	10	24	1.4	L	9.381	-69.832	5.0	FUN	3	0.2	2.3
2021	9	18	14	9	30.1	L	11.227	-62.085	21.0	FUN	3	0.3	2.4
2021	9	18	17	58	21.7	L	11.6	-62.664	23.7	FUN	4	0.3	2.4
2021	9	18	21	48	29.7	R	7.071	-73.38	5.0	FUN	3	0.6	2.7
2021	9	19	3	30	47.6	L	10.531	-71.166	5.0	FUN	3	0.2	2.2
2021	9	19	5	19	4.4	L	8.657	-70.558	5.0	FUN	8	0.4	2.6
2021	9	19	13	57	11.8	R	5.181	-73.75	152.1	FUN	4	0.3	3.6
2021	9	20	7	44	3.8	L	10.961	-62.162	68.8	FUN	5	0.5	3.5
2021	9	20	7	45	12.7	R	9.906	-73.042	6.9	FUN	4	0.4	3.0
2021	9	20	11	56	39.4	R	7.072	-73.433	0.0	FUN	4	0.3	2.8
2021	9	21	6	14	30.0	L	9.05	-69.894	5.0	FUN	7	0.3	3.0
2021	9	21	7	9	10.0	R	6.978	-73.382	5.0	FUN	3	0.4	2.3
2021	9	22	0	24	56.8	L	10.592	-64.68	13.2	FUN	5	0.3	3.1
